id,name,author,translator,publisher
63924,گام دوم انقلاب خطاب به ملت ایران,سید‌علی خامنه‌ای,,انتشارات انقلاب اسلامی
63925,زن و بازیابی هویت حقیقی,سید‌علی خامنه‌ای,,انتشارات انقلاب اسلامی
63927,بازارهای هفتگی (دوره‌ای) گیلان,محمد بشرا,,فرهنگ ایلیا
63928,کشاورزی در گیلان؛ گندم، ابریشم، زیتون، بادام زمینی، نیشکر,طاهر طاهری,,فرهنگ ایلیا
63929,جنگل بارانی,ویکتور هوآنگ $ گرگ هوروویت,آیت حسینی $ یعقوب زاهدی آنباردان,همبودگاه
6393,آرمان - ۱۳۹۴ چهارشنبه ۲ دي,,,روزنامه آرمان ملی
63930,شهروند - ۱۳۹۸ شنبه ۱۸ آبان,,,روزنامه شهروند
63931,سه شنبه ها با موری,میچ البوم,راضیه عبدلی,نشر روزگار
63932,آنگاه که یاری شدی,علی صفایی حائری,,انتشارات لیله القدر
63933,Dictionnaire juridique,Mohammad Kazem Lotfi $ Vahid Kowsari,,انتشارات مهرسا
63934,شاه کلید,چارلز فرانسیس هانل,مهدی قراچه‌داغی,نوین کتاب گویا
63935,کسب و کار خانوادگی,بهنام زمانیان,,انتشارات مهرسا
63936,ماساژ برای بهبود عملکرد ورزشی,مایکل مگیلی کادی,علی حسین‌زاده گنابادی,انتشارات مهرسا
63938,قوانین زندگی,ریچارد تمپلار,مهدی قراچه‌داغی,نوین کتاب گویا
6394,بهار - ۱۳۹۴ چهارشنبه ۲ دي,,,روزنامه بهار
63940,بهتر از همه,مکس لوکیدو,لیلا کاشانی وحید,انتشارات مهرسا
63941,اینترنت شبیه چاله است,شونا آینز,احمد تصویری,انتشارات مهرسا
63942,تو فقط شبیه خودت هستی,شونا آینز,احمد تصویری,انتشارات مهرسا
63943,خانواده شبیه کیک است,شونا آینز,احمد تصویری,انتشارات مهرسا
63945,خشم شبیه سپر است,شونا آینز,احمد تصویری,انتشارات مهرسا
63947,دوستی شبیه الاکلنگ است,شونا آینز,احمد تصویری,انتشارات مهرسا
63949,زمین بازی شبیه جنگل است,شونا آینز,احمد تصویری,انتشارات مهرسا
6395,ابتکار - ۰۲ دی ۱۳۹۴,,,روزنامه ابتکار
